Store,Day,Month,Year,Weekly_Sales,Holiday_Flag,Temperature_(C),Fuel_Price,CPI,Unemployment
37,8,7,2011,"$489,059.93 ",0,29.28,$3.48 ,214.02,8.18
37,15,7,2011,"$498,749.62 ",0,29.79,$3.58 ,214.11,8.18
37,22,7,2011,"$505,543.53 ",0,28.51,$3.65 ,214.17,8.18
37,29,7,2011,"$504,974.95 ",0,29.44,$3.68 ,214.23,8.18
37,5,8,2011,"$510,787.46 ",0,30.39,$3.68 ,214.3,8.18
37,12,8,2011,"$502,504.39 ",0,30.91,$3.64 ,214.36,8.18
37,19,8,2011,"$506,897.98 ",0,30.69,$3.55 ,214.42,8.18
37,26,8,2011,"$527,947.21 ",0,30.01,$3.52 ,214.49,8.18
37,2,9,2011,"$530,367.83 ",0,30.83,$3.53 ,214.55,8.18
37,9,9,2011,"$506,273.74 ",1,25.52,$3.55 ,214.62,8.18
37,16,9,2011,"$513,341.94 ",0,27.81,$3.53 ,214.79,8.18
37,23,9,2011,"$516,556.94 ",0,25.75,$3.47 ,215.12,8.18
37,30,9,2011,"$516,402.10 ",0,27.51,$3.36 ,215.45,8.18
37,7,10,2011,"$522,816.85 ",0,21.78,$3.29 ,215.78,7.72
37,14,10,2011,"$513,636.01 ",0,23.42,$3.27 ,216.09,7.72
37,21,10,2011,"$522,784.33 ",0,19.94,$3.35 ,216.25,7.72
37,28,10,2011,"$517,355.44 ",0,21.84,$3.37 ,216.41,7.72
37,4,11,2011,"$555,925.60 ",0,14.98,$3.33 ,216.56,7.72
37,11,11,2011,"$501,268.78 ",0,17.5,$3.30 ,216.72,7.72
37,18,11,2011,"$527,495.09 ",0,19.04,$3.31 ,216.94,7.72
37,25,11,2011,"$522,554.04 ",1,19.12,$3.24 ,217.18,7.72
37,2,12,2011,"$527,117.81 ",0,11.98,$3.17 ,217.42,7.72
37,9,12,2011,"$537,224.52 ",0,10.36,$3.16 ,217.66,7.72
37,16,12,2011,"$533,905.67 ",0,14.62,$3.16 ,217.88,7.72
37,23,12,2011,"$605,791.46 ",0,13.01,$3.11 ,218.05,7.72
37,30,12,2011,"$451,327.61 ",1,9.03,$3.13 ,218.23,7.72
37,6,1,2012,"$558,343.57 ",0,13.99,$3.16 ,218.41,7.24
37,13,1,2012,"$546,221.40 ",0,13.49,$3.26 ,218.58,7.24
37,20,1,2012,"$543,894.07 ",0,14.94,$3.27 ,218.68,7.24
37,27,1,2012,"$514,116.58 ",0,17.07,$3.29 ,218.77,7.24
37,3,2,2012,"$555,424.24 ",0,16.29,$3.36 ,218.86,7.24
37,10,2,2012,"$527,041.46 ",1,12.49,$3.41 ,218.96,7.24
37,17,2,2012,"$541,071.29 ",0,12.43,$3.51 ,219.11,7.24
37,24,2,2012,"$518,696.89 ",0,16.78,$3.56 ,219.32,7.24
37,2,3,2012,"$525,559.17 ",0,18.08,$3.63 ,219.53,7.24
37,9,3,2012,"$535,937.25 ",0,17.33,$3.67 ,219.74,7.24
37,16,3,2012,"$484,588.34 ",0,19.71,$3.73 ,219.9,7.24
37,23,3,2012,"$520,887.23 ",0,20.66,$3.79 ,219.97,7.24
37,30,3,2012,"$533,734.94 ",0,21.38,$3.85 ,220.05,7.24
37,6,4,2012,"$564,848.78 ",0,23.31,$3.89 ,220.12,6.99
37,13,4,2012,"$506,973.17 ",0,22.52,$3.89 ,220.2,6.99
37,20,4,2012,"$523,483.19 ",0,21.59,$3.88 ,220.25,6.99
37,27,4,2012,"$528,807.45 ",0,21.14,$3.81 ,220.3,6.99
37,4,5,2012,"$535,311.64 ",0,25.09,$3.75 ,220.35,6.99
37,11,5,2012,"$527,983.04 ",0,24.75,$3.69 ,220.41,6.99
37,18,5,2012,"$534,847.96 ",0,23.17,$3.63 ,220.43,6.99
37,25,5,2012,"$540,625.79 ",0,26.08,$3.56 ,220.43,6.99
37,1,6,2012,"$531,811.85 ",0,27.08,$3.50 ,220.43,6.99
37,8,6,2012,"$528,940.78 ",0,27.5,$3.45 ,220.44,6.99
37,15,6,2012,"$508,573.16 ",0,27.86,$3.39 ,220.45,6.99
37,22,6,2012,"$484,032.75 ",0,26.89,$3.35 ,220.49,6.99
37,29,6,2012,"$508,309.81 ",0,30.38,$3.29 ,220.53,6.99
37,6,7,2012,"$519,498.32 ",0,27.51,$3.23 ,220.57,6.62
37,13,7,2012,"$506,005.47 ",0,25.64,$3.26 ,220.61,6.62
37,20,7,2012,"$503,744.56 ",0,27.64,$3.31 ,220.61,6.62
37,27,7,2012,"$514,489.17 ",0,28.89,$3.41 ,220.62,6.62
37,3,8,2012,"$521,959.28 ",0,29.76,$3.42 ,220.63,6.62
37,10,8,2012,"$500,964.59 ",0,29.12,$3.49 ,220.64,6.62
37,17,8,2012,"$509,633.71 ",0,29.94,$3.57 ,220.72,6.62
37,24,8,2012,"$522,665.04 ",0,27.37,$3.62 ,220.85,6.62
37,31,8,2012,"$538,344.10 ",0,29.33,$3.64 ,220.99,6.62
37,7,9,2012,"$526,838.14 ",1,28.99,$3.73 ,221.12,6.62
37,14,9,2012,"$514,651.74 ",0,25.64,$3.72 ,221.26,6.62
37,21,9,2012,"$521,320.98 ",0,24.43,$3.72 ,221.46,6.62
37,28,9,2012,"$527,953.14 ",0,26.38,$3.67 ,221.66,6.62
37,5,10,2012,"$546,122.37 ",0,23.09,$3.62 ,221.85,6.23
37,12,10,2012,"$521,810.75 ",0,21.82,$3.60 ,222.05,6.23
37,19,10,2012,"$551,969.10 ",0,23.37,$3.59 ,222.1,6.23
37,26,10,2012,"$534,738.43 ",0,23.55,$3.51 ,222.11,6.23
38,5,10,2012,"$458,479.01 ",0,27.56,$3.97 ,131.08,10.2
38,12,10,2012,"$437,320.66 ",0,22.08,$4.47 ,131.11,10.2
38,19,10,2012,"$428,806.46 ",0,20.37,$4.45 ,131.15,10.2
38,26,10,2012,"$417,290.38 ",0,18.86,$4.30 ,131.19,10.2
39,5,2,2010,"$1,230,596.80 ",0,6.83,$2.57 ,209.85,8.55
39,12,2,2010,"$1,266,229.07 ",1,6.99,$2.55 ,210,8.55
39,19,2,2010,"$1,230,591.97 ",0,6.64,$2.51 ,210.05,8.55
39,26,2,2010,"$1,168,582.02 ",0,9.88,$2.56 ,210.08,8.55
39,5,3,2010,"$1,266,254.21 ",0,10.52,$2.63 ,210.11,8.55
39,12,3,2010,"$1,244,391.83 ",0,16.6,$2.67 ,210.14,8.55
39,19,3,2010,"$1,301,590.13 ",0,14.79,$2.72 ,209.98,8.55
39,26,3,2010,"$1,235,094.66 ",0,12.68,$2.73 ,209.79,8.55
39,2,4,2010,"$1,463,942.62 ",0,17.39,$2.72 ,209.59,8.46
39,9,4,2010,"$1,327,035.27 ",0,20.08,$2.77 ,209.4,8.46
39,16,4,2010,"$1,242,874.98 ",0,19.07,$2.81 ,209.27,8.46
39,23,4,2010,"$1,280,231.85 ",0,19.8,$2.80 ,209.22,8.46
39,30,4,2010,"$1,263,836.59 ",0,21.13,$2.78 ,209.17,8.46
39,7,5,2010,"$1,355,704.21 ",0,23.81,$2.84 ,209.12,8.46
39,14,5,2010,"$1,226,997.70 ",0,25.27,$2.85 ,209.12,8.46
39,21,5,2010,"$1,350,673.98 ",0,24.82,$2.83 ,209.39,8.46
39,28,5,2010,"$1,365,541.59 ",0,26.79,$2.76 ,209.67,8.46
39,4,6,2010,"$1,512,207.95 ",0,26.57,$2.71 ,209.94,8.46
39,11,6,2010,"$1,371,405.33 ",0,27.66,$2.67 ,210.21,8.46
39,18,6,2010,"$1,368,312.45 ",0,28.87,$2.64 ,210.21,8.46
39,25,6,2010,"$1,280,414.80 ",0,28.47,$2.65 ,210.1,8.46
39,2,7,2010,"$1,352,547.70 ",0,27.42,$2.67 ,209.98,8.36
39,9,7,2010,"$1,330,473.47 ",0,27.28,$2.64 ,209.87,8.36
39,16,7,2010,"$1,339,811.68 ",0,28.81,$2.62 ,209.86,8.36
39,23,7,2010,"$1,314,651.83 ",0,27.89,$2.61 ,210,8.36
39,30,7,2010,"$1,308,222.24 ",0,27.22,$2.64 ,210.13,8.36
39,6,8,2010,"$1,409,989.67 ",0,29.4,$2.63 ,210.26,8.36
39,13,8,2010,"$1,371,465.66 ",0,29.81,$2.69 ,210.39,8.36
39,20,8,2010,"$1,471,816.52 ",0,29.85,$2.66 ,210.36,8.36
39,27,8,2010,"$1,417,515.93 ",0,29.06,$2.62 ,210.33,8.36
39,3,9,2010,"$1,345,167.61 ",0,27.85,$2.58 ,210.3,8.36
39,10,9,2010,"$1,279,666.47 ",1,26.63,$2.57 ,210.26,8.36
39,17,9,2010,"$1,252,915.43 ",0,27.68,$2.58 ,210.29,8.36
39,24,9,2010,"$1,199,449.54 ",0,25.83,$2.62 ,210.37,8.36
39,1,10,2010,"$1,219,583.91 ",0,22.63,$2.60 ,210.44,8.48
39,8,10,2010,"$1,286,598.59 ",0,18.22,$2.63 ,210.51,8.48
39,15,10,2010,"$1,238,742.00 ",0,21.09,$2.72 ,210.58,8.48
39,22,10,2010,"$1,261,109.01 ",0,22.07,$2.73 ,210.63,8.48
39,29,10,2010,"$1,294,769.08 ",0,23.97,$2.72 ,210.67,8.48
39,5,11,2010,"$1,293,707.19 ",0,16.46,$2.69 ,210.72,8.48
39,12,11,2010,"$1,291,398.71 ",0,16.78,$2.73 ,210.77,8.48
39,19,11,2010,"$1,370,659.54 ",0,13.06,$2.77 ,210.65,8.48
39,26,11,2010,"$2,149,355.20 ",1,19.86,$2.74 ,210.52,8.48
39,3,12,2010,"$1,431,910.98 ",0,11.97,$2.71 ,210.38,8.48
39,10,12,2010,"$1,630,564.48 ",0,10.45,$2.84 ,210.24,8.48
39,17,12,2010,"$1,842,172.46 ",0,12.95,$2.87 ,210.18,8.48
39,24,12,2010,"$2,495,489.25 ",0,14.92,$2.89 ,210.18,8.48
39,31,12,2010,"$1,230,012.16 ",1,11.36,$2.94 ,210.18,8.48
39,7,1,2011,"$1,224,475.12 ",0,11.52,$2.98 ,210.18,8.4
39,14,1,2011,"$1,193,199.39 ",0,5.41,$2.98 ,210.24,8.4
39,21,1,2011,"$1,243,370.74 ",0,10.14,$3.02 ,210.6,8.4
39,28,1,2011,"$1,158,698.44 ",0,8.86,$3.01 ,210.97,8.4
39,4,2,2011,"$1,343,773.94 ",0,7.76,$2.99 ,211.33,8.4
39,11,2,2011,"$1,227,893.89 ",1,4.63,$3.02 ,211.7,8.4
39,18,2,2011,"$1,335,233.74 ",0,14.56,$3.05 ,212.01,8.4
39,25,2,2011,"$1,240,921.19 ",0,19.87,$3.07 ,212.29,8.4
39,4,3,2011,"$1,316,385.43 ",0,17.53,$3.29 ,212.58,8.4
39,11,3,2011,"$1,283,716.81 ",0,14.64,$3.46 ,212.86,8.4
39,18,3,2011,"$1,348,410.05 ",0,18.49,$3.49 ,213.11,8.4
39,25,3,2011,"$1,284,334.79 ",0,21.76,$3.47 ,213.34,8.4
39,1,4,2011,"$1,316,849.36 ",0,19.21,$3.52 ,213.58,8.3
39,8,4,2011,"$1,350,646.16 ",0,20.81,$3.62 ,213.81,8.3
39,15,4,2011,"$1,348,031.55 ",0,22.88,$3.74 ,214.03,8.3
39,22,4,2011,"$1,563,140.85 ",0,23.88,$3.81 ,214.19,8.3
39,29,4,2011,"$1,379,651.87 ",0,24.71,$3.81 ,214.36,8.3
39,6,5,2011,"$1,370,920.87 ",0,20.42,$3.91 ,214.52,8.3
39,13,5,2011,"$1,325,022.77 ",0,25.22,$3.90 ,214.69,8.3
39,20,5,2011,"$1,373,907.21 ",0,22.95,$3.91 ,214.47,8.3
39,27,5,2011,"$1,406,124.14 ",0,27.83,$3.79 ,214.24,8.3
39,3,6,2011,"$1,541,745.59 ",0,28.66,$3.70 ,214.02,8.3
39,10,6,2011,"$1,442,092.08 ",0,28.19,$3.65 ,213.79,8.3
39,17,6,2011,"$1,451,392.67 ",0,29.56,$3.64 ,213.75,8.3
39,24,6,2011,"$1,363,167.95 ",0,28.92,$3.59 ,213.84,8.3
39,1,7,2011,"$1,429,829.36 ",0,29.41,$3.52 ,213.93,8.18
39,8,7,2011,"$1,414,564.53 ",0,29.07,$3.48 ,214.02,8.18
39,15,7,2011,"$1,380,257.12 ",0,29.98,$3.58 ,214.11,8.18
39,22,7,2011,"$1,416,005.59 ",0,29.22,$3.65 ,214.17,8.18
39,29,7,2011,"$1,426,418.53 ",0,30.13,$3.68 ,214.23,8.18
39,5,8,2011,"$1,518,790.89 ",0,30.96,$3.68 ,214.3,8.18
39,12,8,2011,"$1,514,055.97 ",0,31.26,$3.64 ,214.36,8.18
39,19,8,2011,"$1,629,066.90 ",0,31.07,$3.55 ,214.42,8.18
39,26,8,2011,"$1,573,898.63 ",0,30.27,$3.52 ,214.49,8.18
39,2,9,2011,"$1,465,089.85 ",0,31.47,$3.53 ,214.55,8.18
39,9,9,2011,"$1,429,345.86 ",1,26.19,$3.55 ,214.62,8.18
39,16,9,2011,"$1,372,500.63 ",0,28.39,$3.53 ,214.79,8.18
39,23,9,2011,"$1,338,657.95 ",0,25.97,$3.47 ,215.12,8.18
39,30,9,2011,"$1,311,775.83 ",0,27.51,$3.36 ,215.45,8.18
39,7,10,2011,"$1,443,884.39 ",0,22.04,$3.29 ,215.78,7.72
39,14,10,2011,"$1,384,721.84 ",0,23.22,$3.27 ,216.09,7.72
39,21,10,2011,"$1,465,283.29 ",0,19.81,$3.35 ,216.25,7.72
39,28,10,2011,"$1,472,663.10 ",0,21.69,$3.37 ,216.41,7.72
39,4,11,2011,"$1,553,629.59 ",0,14.47,$3.33 ,216.56,7.72
39,11,11,2011,"$1,456,957.38 ",0,17.28,$3.30 ,216.72,7.72
39,18,11,2011,"$1,510,397.27 ",0,18.94,$3.31 ,216.94,7.72
39,25,11,2011,"$2,338,832.40 ",1,19.09,$3.24 ,217.18,7.72
39,2,12,2011,"$1,632,894.58 ",0,11.74,$3.17 ,217.42,7.72
39,9,12,2011,"$1,781,528.77 ",0,9.64,$3.16 ,217.66,7.72
39,16,12,2011,"$1,991,824.05 ",0,14.77,$3.16 ,217.88,7.72
39,23,12,2011,"$2,554,482.84 ",0,12.57,$3.11 ,218.05,7.72
39,30,12,2011,"$1,537,139.56 ",1,8.67,$3.13 ,218.23,7.72
39,6,1,2012,"$1,478,537.93 ",0,13.24,$3.16 ,218.41,7.24
39,13,1,2012,"$1,369,125.37 ",0,12.59,$3.26 ,218.58,7.24
39,20,1,2012,"$1,394,841.03 ",0,14.47,$3.27 ,218.68,7.24
39,27,1,2012,"$1,320,301.61 ",0,15.92,$3.29 ,218.77,7.24
39,3,2,2012,"$1,396,150.15 ",0,15.94,$3.36 ,218.86,7.24
39,10,2,2012,"$1,442,988.44 ",1,11.61,$3.41 ,218.96,7.24
39,17,2,2012,"$1,511,041.69 ",0,11.53,$3.51 ,219.11,7.24
39,24,2,2012,"$1,412,065.04 ",0,16.17,$3.56 ,219.32,7.24
39,2,3,2012,"$1,453,047.02 ",0,17.81,$3.63 ,219.53,7.24
39,9,3,2012,"$1,470,764.35 ",0,16.47,$3.67 ,219.74,7.24
39,16,3,2012,"$1,522,421.07 ",0,18.78,$3.73 ,219.9,7.24
39,23,3,2012,"$1,469,593.37 ",0,19.95,$3.79 ,219.97,7.24
39,30,3,2012,"$1,499,727.02 ",0,20.62,$3.85 ,220.05,7.24
39,6,4,2012,"$1,764,847.94 ",0,23.05,$3.89 ,220.12,6.99
39,13,4,2012,"$1,580,732.73 ",0,21.99,$3.89 ,220.2,6.99
39,20,4,2012,"$1,433,391.04 ",0,21.13,$3.88 ,220.25,6.99
39,27,4,2012,"$1,456,997.20 ",0,20.62,$3.81 ,220.3,6.99
39,4,5,2012,"$1,512,227.34 ",0,25.08,$3.75 ,220.35,6.99
39,11,5,2012,"$1,470,792.41 ",0,24.18,$3.69 ,220.41,6.99
39,18,5,2012,"$1,522,978.54 ",0,22.42,$3.63 ,220.43,6.99
39,25,5,2012,"$1,596,036.66 ",0,25.73,$3.56 ,220.43,6.99
39,1,6,2012,"$1,640,476.77 ",0,26.85,$3.50 ,220.43,6.99
39,8,6,2012,"$1,623,442.24 ",0,27.29,$3.45 ,220.44,6.99
39,15,6,2012,"$1,587,499.82 ",0,27.41,$3.39 ,220.45,6.99
39,22,6,2012,"$1,532,316.79 ",0,26.58,$3.35 ,220.49,6.99
39,29,6,2012,"$1,492,388.98 ",0,29.84,$3.29 ,220.53,6.99
39,6,7,2012,"$1,659,221.99 ",0,27.25,$3.23 ,220.57,6.62
39,13,7,2012,"$1,471,261.76 ",0,25.64,$3.26 ,220.61,6.62
39,20,7,2012,"$1,582,168.27 ",0,26.84,$3.31 ,220.61,6.62
39,27,7,2012,"$1,487,797.54 ",0,28.27,$3.41 ,220.62,6.62
39,3,8,2012,"$1,608,277.74 ",0,28.92,$3.42 ,220.63,6.62
39,10,8,2012,"$1,641,867.92 ",0,28.59,$3.49 ,220.64,6.62
39,17,8,2012,"$1,720,221.91 ",0,29.29,$3.57 ,220.72,6.62
39,24,8,2012,"$1,724,669.75 ",0,26.94,$3.62 ,220.85,6.62
39,31,8,2012,"$1,710,923.94 ",0,28.73,$3.64 ,220.99,6.62
39,7,9,2012,"$1,609,811.75 ",1,28.73,$3.73 ,221.12,6.62
39,14,9,2012,"$1,447,614.08 ",0,24.84,$3.72 ,221.26,6.62
39,21,9,2012,"$1,555,672.51 ",0,23.1,$3.72 ,221.46,6.62
39,28,9,2012,"$1,495,607.07 ",0,25.58,$3.67 ,221.66,6.62
39,5,10,2012,"$1,574,408.67 ",0,22.25,$3.62 ,221.85,6.23
39,12,10,2012,"$1,494,417.07 ",0,21.04,$3.60 ,222.05,6.23
39,19,10,2012,"$1,577,486.33 ",0,21.92,$3.59 ,222.1,6.23
39,26,10,2012,"$1,569,502.00 ",0,22.72,$3.51 ,222.11,6.23
40,5,2,2010,"$1,001,943.80 ",0,-9.73,$2.79 ,131.53,5.89
40,12,2,2010,"$955,338.29 ",1,-6.2,$2.77 ,131.59,5.89
40,19,2,2010,"$916,289.20 ",0,-2.31,$2.75 ,131.64,5.89
40,26,2,2010,"$863,917.41 ",0,0.73,$2.75 ,131.69,5.89
40,5,3,2010,"$990,152.28 ",0,1.54,$2.77 ,131.74,5.89
40,12,3,2010,"$899,352.40 ",0,1.72,$2.81 ,131.78,5.89
40,19,3,2010,"$894,865.30 ",0,4.74,$2.83 ,131.82,5.89
40,26,3,2010,"$873,354.58 ",0,4.17,$2.83 ,131.86,5.89
40,2,4,2010,"$1,041,202.13 ",0,5.22,$2.83 ,131.9,5.44
40,9,4,2010,"$919,839.19 ",0,12.39,$2.85 ,131.94,5.44
40,16,4,2010,"$882,636.96 ",0,6.28,$2.89 ,131.98,5.44
40,23,4,2010,"$844,958.49 ",0,7.69,$2.90 ,132.02,5.44
40,30,4,2010,"$816,838.31 ",0,8.06,$2.94 ,132.06,5.44
40,7,5,2010,"$1,009,797.06 ",0,15.58,$2.98 ,132.11,5.44
40,14,5,2010,"$907,262.47 ",0,7.5,$2.98 ,132.15,5.44
40,21,5,2010,"$885,613.91 ",0,13.75,$2.96 ,132.22,5.44
40,28,5,2010,"$1,008,483.07 ",0,19.93,$2.91 ,132.29,5.44
40,4,6,2010,"$1,052,429.03 ",0,18.72,$2.86 ,132.36,5.44
40,11,6,2010,"$1,007,574.67 ",0,15.23,$2.83 ,132.44,5.44
40,18,6,2010,"$973,105.30 ",0,16.09,$2.81 ,132.47,5.44
40,25,6,2010,"$940,405.03 ",0,20.96,$2.81 ,132.5,5.44
40,2,7,2010,"$1,087,578.78 ",0,18.59,$2.82 ,132.52,5.33
40,9,7,2010,"$1,058,250.91 ",0,24.82,$2.81 ,132.55,5.33
40,16,7,2010,"$959,229.09 ",0,23.47,$2.80 ,132.57,5.33
40,23,7,2010,"$922,341.82 ",0,22.11,$2.78 ,132.58,5.33
40,30,7,2010,"$953,393.02 ",0,21.86,$2.79 ,132.6,5.33
40,6,8,2010,"$1,057,295.87 ",0,20.64,$2.79 ,132.61,5.33
40,13,8,2010,"$924,011.76 ",0,19.71,$2.81 ,132.63,5.33
40,20,8,2010,"$932,397.00 ",0,19.47,$2.80 ,132.66,5.33
40,27,8,2010,"$922,328.02 ",0,16.98,$2.77 ,132.69,5.33
40,3,9,2010,"$976,453.34 ",0,21.48,$2.74 ,132.72,5.33
40,10,9,2010,"$967,310.82 ",1,17.08,$2.72 ,132.76,5.33
40,17,9,2010,"$855,046.95 ",0,12.97,$2.72 ,132.77,5.33
40,24,9,2010,"$844,373.31 ",0,13.13,$2.72 ,132.76,5.33
40,1,10,2010,"$891,152.33 ",0,16.67,$2.72 ,132.76,5.29
40,8,10,2010,"$972,405.38 ",0,11.12,$2.78 ,132.75,5.29
40,15,10,2010,"$917,883.17 ",0,6.98,$2.88 ,132.76,5.29
40,22,10,2010,"$882,180.91 ",0,5.14,$2.92 ,132.82,5.29
40,29,10,2010,"$875,038.84 ",0,8.39,$2.94 ,132.87,5.29
40,5,11,2010,"$968,270.66 ",0,2.47,$2.94 ,132.92,5.29
40,12,11,2010,"$935,481.32 ",0,3.61,$2.96 ,132.98,5.29
40,19,11,2010,"$852,452.93 ",0,4.73,$3.03 ,132.92,5.29
40,26,11,2010,"$1,166,142.85 ",1,0.52,$3.07 ,132.84,5.29
40,3,12,2010,"$1,000,582.06 ",0,0.89,$3.07 ,132.76,5.29
40,10,12,2010,"$1,111,215.72 ",0,-5.76,$3.13 ,132.68,5.29
40,17,12,2010,"$1,179,036.30 ",0,-4.99,$3.14 ,132.68,5.29
40,24,12,2010,"$1,648,829.18 ",0,-4.34,$3.15 ,132.75,5.29
40,31,12,2010,"$811,318.30 ",1,-7.06,$3.18 ,132.82,5.29
40,7,1,2011,"$894,280.19 ",0,-4.42,$3.19 ,132.88,5.11
40,14,1,2011,"$771,315.62 ",0,-7.47,$3.22 ,132.95,5.11
40,21,1,2011,"$764,014.75 ",0,-9.64,$3.23 ,133.03,5.11
40,28,1,2011,"$775,910.43 ",0,-12.49,$3.24 ,133.11,5.11
40,4,2,2011,"$904,261.65 ",0,-10.39,$3.24 ,133.18,5.11
40,11,2,2011,"$931,939.52 ",1,-8.41,$3.26 ,133.26,5.11
40,18,2,2011,"$968,694.45 ",0,-5.66,$3.26 ,133.37,5.11
40,25,2,2011,"$888,869.27 ",0,-8.61,$3.28 ,133.49,5.11
40,4,3,2011,"$977,070.62 ",0,-7.51,$3.44 ,133.61,5.11
40,11,3,2011,"$860,255.58 ",0,-0.82,$3.60 ,133.74,5.11
40,18,3,2011,"$871,024.26 ",0,2.09,$3.63 ,133.85,5.11
40,25,3,2011,"$834,621.39 ",0,-1.73,$3.62 ,133.96,5.11
40,1,4,2011,"$841,889.08 ",0,-1.89,$3.64 ,134.07,4.78
40,8,4,2011,"$947,753.32 ",0,1.54,$3.72 ,134.18,4.78
40,15,4,2011,"$874,446.32 ",0,6.49,$3.82 ,134.28,4.78
40,22,4,2011,"$965,056.40 ",0,4.07,$3.92 ,134.36,4.78
40,29,4,2011,"$847,246.50 ",0,11.49,$3.99 ,134.44,4.78
40,6,5,2011,"$1,016,752.55 ",0,10.45,$4.08 ,134.51,4.78
40,13,5,2011,"$903,864.02 ",0,12.27,$4.10 ,134.59,4.78
40,20,5,2011,"$907,110.83 ",0,13.54,$4.10 ,134.68,4.78
40,27,5,2011,"$972,373.81 ",0,17.28,$4.03 ,134.77,4.78
40,3,6,2011,"$1,075,687.74 ",0,18.98,$3.97 ,134.86,4.78
40,10,6,2011,"$984,336.04 ",0,17.88,$3.92 ,134.94,4.78
40,17,6,2011,"$971,422.67 ",0,15.09,$3.87 ,135.08,4.78
40,24,6,2011,"$977,103.64 ",0,16.99,$3.85 ,135.27,4.78
40,1,7,2011,"$1,048,866.30 ",0,18.47,$3.82 ,135.45,4.58
40,8,7,2011,"$1,107,366.06 ",0,19.92,$3.78 ,135.63,4.58
40,15,7,2011,"$953,252.14 ",0,20.5,$3.83 ,135.78,4.58
40,22,7,2011,"$980,642.10 ",0,22.97,$3.88 ,135.87,4.58
40,29,7,2011,"$929,096.90 ",0,19.69,$3.90 ,135.96,4.58
40,5,8,2011,"$1,063,818.20 ",0,20.06,$3.90 ,136.05,4.58
40,12,8,2011,"$955,506.95 ",0,20.17,$3.88 ,136.14,4.58
40,19,8,2011,"$943,237.12 ",0,17.81,$3.82 ,136.18,4.58
40,26,8,2011,"$969,611.30 ",0,18.34,$3.80 ,136.21,4.58
40,2,9,2011,"$957,298.26 ",0,17.66,$3.78 ,136.24,4.58
40,9,9,2011,"$1,021,391.99 ",1,18.24,$3.81 ,136.27,4.58
40,16,9,2011,"$890,661.79 ",0,14.6,$3.81 ,136.31,4.58
40,23,9,2011,"$876,583.98 ",0,12.27,$3.76 ,136.37,4.58
40,30,9,2011,"$912,857.10 ",0,17.47,$3.68 ,136.42,4.58
41,5,2,2010,"$1,086,533.18 ",0,-0.96,$2.58 ,189.38,7.54
41,12,2,2010,"$1,075,656.34 ",1,-4.98,$2.57 ,189.46,7.54
41,19,2,2010,"$1,052,034.74 ",0,-4.37,$2.55 ,189.53,7.54
41,26,2,2010,"$991,941.73 ",0,-5.64,$2.59 ,189.6,7.54
41,5,3,2010,"$1,063,557.49 ",0,0.27,$2.62 ,189.67,7.54
41,12,3,2010,"$1,023,997.71 ",0,0.78,$2.68 ,189.74,7.54
41,19,3,2010,"$1,006,597.69 ",0,2.61,$2.69 ,189.73,7.54
41,26,3,2010,"$1,015,196.46 ",0,0.17,$2.72 ,189.72,7.54
41,2,4,2010,"$1,168,826.39 ",0,5.17,$2.73 ,189.7,7.36
41,9,4,2010,"$1,082,158.21 ",0,2.94,$2.75 ,189.69,7.36
41,16,4,2010,"$1,043,388.79 ",0,8.22,$2.77 ,189.66,7.36
41,23,4,2010,"$1,067,340.74 ",0,7.38,$2.78 ,189.62,7.36
41,30,4,2010,"$1,063,960.11 ",0,4.56,$2.77 ,189.58,7.36
41,7,5,2010,"$1,175,738.22 ",0,5.28,$2.77 ,189.53,7.36
41,14,5,2010,"$1,116,439.02 ",0,4.57,$2.79 ,189.49,7.36
41,21,5,2010,"$1,163,234.33 ",0,10.33,$2.78 ,189.47,7.36
41,28,5,2010,"$1,246,654.24 ",0,13.87,$2.74 ,189.45,7.36
41,4,6,2010,"$1,305,068.10 ",0,15.63,$2.70 ,189.42,7.36
41,11,6,2010,"$1,217,199.39 ",0,17.42,$2.68 ,189.4,7.36
41,18,6,2010,"$1,202,963.06 ",0,12.72,$2.67 ,189.42,7.36
41,25,6,2010,"$1,174,209.52 ",0,18.89,$2.72 ,189.45,7.36
41,2,7,2010,"$1,273,279.79 ",0,20.77,$2.73 ,189.49,7.34
41,9,7,2010,"$1,176,079.59 ",0,16.07,$2.71 ,189.52,7.34
41,16,7,2010,"$1,179,788.38 ",0,20.59,$2.70 ,189.61,7.34
41,23,7,2010,"$1,192,213.87 ",0,21.54,$2.69 ,189.77,7.34
41,30,7,2010,"$1,211,136.63 ",0,21.15,$2.69 ,189.94,7.34
41,6,8,2010,"$1,338,132.72 ",0,20.67,$2.69 ,190.1,7.34
41,13,8,2010,"$1,285,976.53 ",0,21.24,$2.72 ,190.26,7.34
41,20,8,2010,"$1,353,838.39 ",0,18.99,$2.73 ,190.29,7.34
41,27,8,2010,"$1,173,131.63 ",0,21.44,$2.73 ,190.33,7.34
41,3,9,2010,"$1,223,355.50 ",0,17.85,$2.77 ,190.36,7.34
41,10,9,2010,"$1,172,672.27 ",1,17.39,$2.78 ,190.4,7.34
41,17,9,2010,"$1,111,170.91 ",0,16.89,$2.80 ,190.47,7.34
41,24,9,2010,"$1,110,941.78 ",0,15.62,$2.79 ,190.57,7.34
41,1,10,2010,"$1,109,216.35 ",0,17.04,$2.76 ,190.67,7.51
